ansatz,block,case,v_m_per_s,lambda_ueV,geometry,dP_v,dchi_phi
A_pocket,4,case_ii_edge,20.0,1.0,period_nm-,-9.552152972043884e-05,-2.149891113278141e-08
B_x,4,case_ii_edge,5.0,0.5,baseline,0.009236522517215946,0.03885125941963652
B_x,4,case_ii_edge,5.0,0.5,depth_nm+,-0.0019665060184669153,-0.0015523777072626865
B_x,4,case_ii_edge,5.0,0.5,depth_nm-,-0.0017003265584919769,-0.013946450069305685
B_x,4,case_ii_edge,5.0,0.5,half_x_nm+,0.006405832085805724,0.024973655813116058
B_x,4,case_ii_edge,5.0,0.5,half_x_nm-,0.0009747065039552999,0.013172562215229444
B_x,4,case_ii_edge,5.0,0.5,half_z_nm+,0.00727141852083249,0.02819974372161238
B_x,4,case_ii_edge,5.0,0.5,half_z_nm-,0.0001779976515090681,-0.004939701850854378
B_x,4,case_ii_edge,5.0,0.5,period_nm+,-0.0004678708251938113,-0.007705096549866813
B_x,4,case_ii_edge,5.0,0.5,period_nm-,0.0011149606634354714,0.0017816577639550954
B_x,4,case_ii_edge,5.0,1.0,baseline,0.019050705318187436,0.2307690593891742
B_x,4,case_ii_edge,5.0,1.0,depth_nm+,0.011172884958661283,0.1093696524786113
B_x,4,case_ii_edge,5.0,1.0,depth_nm-,-0.012658680746580053,-0.05646370916504783
B_x,4,case_ii_edge,5.0,1.0,half_x_nm+,-0.0035066869012647106,0.27068107378248546
B_x,4,case_ii_edge,5.0,1.0,half_x_nm-,0.015201414088387655,0.12830309681468602
B_x,4,case_ii_edge,5.0,1.0,half_z_nm+,0.004508362922863524,0.22454098077027684
B_x,4,case_ii_edge,5.0,1.0,half_z_nm-,-0.012528183514373126,0.018368453889780034
B_x,4,case_ii_edge,5.0,1.0,period_nm+,-0.015686760216672646,-0.027252909794204347
B_x,4,case_ii_edge,5.0,1.0,period_nm-,0.015109504753244754,0.03352147382502502
B_x,4,case_ii_edge,10.0,0.5,baseline,-0.001348731155229252,-0.0030024220337864158
B_x,4,case_ii_edge,10.0,0.5,depth_nm+,-0.0025525222987998614,-0.013013237690541773
B_x,4,case_ii_edge,10.0,0.5,depth_nm-,0.0002875048021559745,-0.0010314960909667027
B_x,4,case_ii_edge,10.0,0.5,half_x_nm+,0.00124449938655119,0.0018137425835885457
B_x,4,case_ii_edge,10.0,0.5,half_x_nm-,0.0009947585079736043,0.004173836488885224
B_x,4,case_ii_edge,10.0,0.5,half_z_nm+,-0.0012673770578091742,-0.0012586659092047314
B_x,4,case_ii_edge,10.0,0.5,half_z_nm-,-0.0004818071027897289,0.0008997542399432068
B_x,4,case_ii_edge,10.0,0.5,period_nm+,-0.00038259359653607106,0.0011178075616745768
B_x,4,case_ii_edge,10.0,0.5,period_nm-,0.0011312966201970538,0.00015700216413821382
B_x,4,case_ii_edge,10.0,1.0,baseline,-0.007216521248984337,-0.0030071385919397953
B_x,4,case_ii_edge,10.0,1.0,depth_nm+,-0.009778115947172705,-0.05662678026543444
B_x,4,case_ii_edge,10.0,1.0,depth_nm-,0.002639036457606214,-0.004207802278829751
B_x,4,case_ii_edge,10.0,1.0,half_x_nm+,0.007273788316612212,0.009499866624824382
B_x,4,case_ii_edge,10.0,1.0,half_x_nm-,0.004454691637440033,0.016667045197570368
B_x,4,case_ii_edge,10.0,1.0,half_z_nm+,-0.007399325630760567,0.008075554504776442
B_x,4,case_ii_edge,10.0,1.0,half_z_nm-,-0.003871372031890405,0.009819784578415161
B_x,4,case_ii_edge,10.0,1.0,period_nm+,-0.0037848857626908983,0.008310876014959539
B_x,4,case_ii_edge,10.0,1.0,period_nm-,0.0048881821740727055,0.002097157620424274
B_x,4,case_ii_edge,20.0,0.5,baseline,-0.00011171987273427691,-0.0007765584977762977
B_x,4,case_ii_edge,20.0,0.5,depth_nm+,-7.718565383449047e-05,-0.0012565580389525127
B_x,4,case_ii_edge,20.0,0.5,depth_nm-,0.00015648452269521884,-0.00011909126594204702
B_x,4,case_ii_edge,20.0,0.5,half_x_nm+,0.0002758505936930264,-9.6313189069476e-05
B_x,4,case_ii_edge,20.0,0.5,half_x_nm-,-0.0002474133459896971,-0.00023154382649140208
B_x,4,case_ii_edge,20.0,0.5,half_z_nm+,-0.0002841810674407419,-0.0011174132894384084
B_x,4,case_ii_edge,20.0,0.5,half_z_nm-,-0.00018254452558569279,-0.0004888310921537607
B_x,4,case_ii_edge,20.0,0.5,period_nm+,-0.00018546147342385355,-0.0003352359585352899
B_x,4,case_ii_edge,20.0,0.5,period_nm-,-0.00024265838552588181,1.265725747083874e-06
B_x,4,case_ii_edge,20.0,1.0,baseline,-0.00023247567617601383,-0.002333584365760405
B_x,4,case_ii_edge,20.0,1.0,depth_nm+,0.0007913410188008368,-0.0037824162906793246
B_x,4,case_ii_edge,20.0,1.0,depth_nm-,0.0016353959197392132,-0.0003138084626922088
B_x,4,case_ii_edge,20.0,1.0,half_x_nm+,0.0029474358961574243,-0.0001788127027722939
B_x,4,case_ii_edge,20.0,1.0,half_x_nm-,-0.0019454730875150122,-0.0004934904681510649
B_x,4,case_ii_edge,20.0,1.0,half_z_nm+,-0.0011183188104109676,-0.003282221530821373
B_x,4,case_ii_edge,20.0,1.0,half_z_nm-,-0.0009843854488044146,-0.0014194675850834918
B_x,4,case_ii_edge,20.0,1.0,period_nm+,-0.0008824359144227745,-0.0009509568689558944
B_x,4,case_ii_edge,20.0,1.0,period_nm-,-0.002074529922639623,3.394067320207663e-06
B_z,4,case_ii_edge,5.0,0.5,baseline,0.005166219911067225,0.02071561413860265
B_z,4,case_ii_edge,5.0,0.5,depth_nm+,-0.001055594431150858,-0.0030308487122094885
B_z,4,case_ii_edge,5.0,0.5,depth_nm-,-0.0006702261725499703,-0.005982899397100741
B_z,4,case_ii_edge,5.0,0.5,half_x_nm+,0.003517702226311696,0.011792762195623363
B_z,4,case_ii_edge,5.0,0.5,half_x_nm-,0.0005399223172271733,0.006550763694940759
B_z,4,case_ii_edge,5.0,0.5,half_z_nm+,0.00426119158550603,0.015868356628138347
B_z,4,case_ii_edge,5.0,0.5,half_z_nm-,0.00020336509925003576,-0.002378765301265018
B_z,4,case_ii_edge,5.0,0.5,period_nm+,-0.00028848317689977865,-0.007333694042456679
B_z,4,case_ii_edge,5.0,0.5,period_nm-,0.00011013844232789227,0.00026352803800126453
B_z,4,case_ii_edge,5.0,1.0,baseline,0.014208146844250286,0.12715767326730043
B_z,4,case_ii_edge,5.0,1.0,depth_nm+,0.004814802011348429,0.026715527220449342
B_z,4,case_ii_edge,5.0,1.0,depth_nm-,-0.007132943131621328,-0.031581034043950906
B_z,4,case_ii_edge,5.0,1.0,half_x_nm+,0.004383975257134992,0.09742803469458472
B_z,4,case_ii_edge,5.0,1.0,half_x_nm-,0.007674540683992259,0.05827748103817468
B_z,4,case_ii_edge,5.0,1.0,half_z_nm+,0.005850528605404276,0.12316704227509467
B_z,4,case_ii_edge,5.0,1.0,half_z_nm-,-0.005240097523006304,-0.00045010771287920526
B_z,4,case_ii_edge,5.0,1.0,period_nm+,-0.012464394021133307,-0.015729334688914368
B_z,4,case_ii_edge,5.0,1.0,period_nm-,0.0044001395633744,0.002800097368491736
B_z,4,case_ii_edge,10.0,0.5,baseline,-0.0007374042278060142,-0.0016316825665066773
B_z,4,case_ii_edge,10.0,0.5,depth_nm+,-0.0015122103820184446,-0.0077273270139159855
B_z,4,case_ii_edge,10.0,0.5,depth_nm-,0.00014505596284446198,-0.00047921628316236614
B_z,4,case_ii_edge,10.0,0.5,half_x_nm+,0.0005936385398769978,0.0007818978048360903
B_z,4,case_ii_edge,10.0,0.5,half_x_nm-,0.000547258974479773,0.0024741279782331954
B_z,4,case_ii_edge,10.0,0.5,half_z_nm+,-0.0007582738706344988,-0.0007099716452339117
B_z,4,case_ii_edge,10.0,0.5,half_z_nm-,-0.00024755590000422045,0.0003668277468498529
B_z,4,case_ii_edge,10.0,0.5,period_nm+,-0.00037982310776200207,0.0011085024400580706
B_z,4,case_ii_edge,10.0,0.5,period_nm-,0.0003474332408285735,1.8237032471175144e-05
B_z,4,case_ii_edge,10.0,1.0,baseline,-0.004163182486507738,-0.004486783846614682
B_z,4,case_ii_edge,10.0,1.0,depth_nm+,-0.005512156171045196,-0.034379033334968695
B_z,4,case_ii_edge,10.0,1.0,depth_nm-,0.0016469627636695183,-0.0020868614393553774
B_z,4,case_ii_edge,10.0,1.0,half_x_nm+,0.004163707723728205,0.003074762008222709
B_z,4,case_ii_edge,10.0,1.0,half_x_nm-,0.002330902181085698,0.01023648030243346
B_z,4,case_ii_edge,10.0,1.0,half_z_nm+,-0.004587563202690298,0.0014970295557733548
B_z,4,case_ii_edge,10.0,1.0,half_z_nm-,-0.002327640145640464,0.0031829949639880645
B_z,4,case_ii_edge,10.0,1.0,period_nm+,-0.0038871755542172065,0.007996569366087208
B_z,4,case_ii_edge,10.0,1.0,period_nm-,0.001507998886009096,0.0002832695670056593
B_z,4,case_ii_edge,20.0,0.5,baseline,-4.1157264807557825e-05,-0.0003949038327235397
B_z,4,case_ii_edge,20.0,0.5,depth_nm+,-5.806141595933109e-05,-0.000745013952942436
B_z,4,case_ii_edge,20.0,0.5,depth_nm-,6.905186631804561e-05,-5.6030244051153734e-05
B_z,4,case_ii_edge,20.0,0.5,half_x_nm+,9.655863541375986e-05,-4.838441919612427e-05
B_z,4,case_ii_edge,20.0,0.5,half_x_nm-,-0.00016500116757906663,-0.00012531674971622692
B_z,4,case_ii_edge,20.0,0.5,half_z_nm+,-0.00019500563400215443,-0.0006090693135578952
B_z,4,case_ii_edge,20.0,0.5,half_z_nm-,-0.0001089422470634191,-0.00023329380722294894
B_z,4,case_ii_edge,20.0,0.5,period_nm+,-0.00018971848639602606,-0.00032687721064242944
B_z,4,case_ii_edge,20.0,0.5,period_nm-,-7.207513811996816e-05,9.456039619588296e-08
B_z,4,case_ii_edge,20.0,1.0,baseline,-3.34830254051649e-05,-0.0011524974620287804
B_z,4,case_ii_edge,20.0,1.0,depth_nm+,0.00028606789573489,-0.002233772175786127
B_z,4,case_ii_edge,20.0,1.0,depth_nm-,0.0008113029921404252,-0.00015404230383939599
B_z,4,case_ii_edge,20.0,1.0,half_x_nm+,0.0013208579283830874,-0.00013349553327217725
B_z,4,case_ii_edge,20.0,1.0,half_x_nm-,-0.0012378602770717062,-0.00030368915170950715
B_z,4,case_ii_edge,20.0,1.0,half_z_nm+,-0.0008145437352759244,-0.0017651161390591173
B_z,4,case_ii_edge,20.0,1.0,half_z_nm-,-0.0005682876474292498,-0.0006657257026788897
B_z,4,case_ii_edge,20.0,1.0,period_nm+,-0.0008669406997489637,-0.0009401951500004847
B_z,4,case_ii_edge,20.0,1.0,period_nm-,-0.0006394483348640956,7.01654715321879e-07
A,5,case_i_center,5.0,0.5,baseline,-3.716228986472281e-05,-0.0012038856497938242
A,5,case_i_center,5.0,0.5,depth_nm+,0.0004626386670951426,0.0024313415268290457
A,5,case_i_center,5.0,0.5,depth_nm-,-4.9271084753998995e-05,-0.00048826553741666454
A,5,case_i_center,5.0,0.5,half_x_nm+,0.0001266144193949742,0.0012392031402964658
A,5,case_i_center,5.0,0.5,half_x_nm-,-0.00018483467811475363,-0.0003649935246103459
A,5,case_i_center,5.0,0.5,half_z_nm+,0.00027847109653439395,0.00044885790634578183
A,5,case_i_center,5.0,0.5,half_z_nm-,6.008676171883123e-05,0.0005907218972650372
A,5,case_i_center,5.0,0.5,period_nm+,-8.981456761528173e-05,-0.0006810429826960987
A,5,case_i_center,5.0,0.5,period_nm-,-0.00032027582766269713,-0.002096936912324026
A,5,case_i_center,5.0,1.0,baseline,-0.0018390315493723164,0.006705272917855219
A,5,case_i_center,5.0,1.0,depth_nm+,0.002619618531328083,0.018322318691817746
A,5,case_i_center,5.0,1.0,depth_nm-,-0.0008505545373372336,0.0029292682031210344
A,5,case_i_center,5.0,1.0,half_x_nm+,0.001788091268836986,0.006798036092079695
A,5,case_i_center,5.0,1.0,half_x_nm-,-0.0011735455057572258,0.0030547474395347884
A,5,case_i_center,5.0,1.0,half_z_nm+,-0.00019406096565316444,0.10474510340476902
A,5,case_i_center,5.0,1.0,half_z_nm-,0.0010724933901968409,0.003262493387980761
A,5,case_i_center,5.0,1.0,period_nm+,0.0002597696643692668,-0.004712033035459504
A,5,case_i_center,5.0,1.0,period_nm-,-0.002082314458473067,0.007023718987146498
A,5,case_i_center,10.0,0.5,baseline,1.0898272562426259e-05,-1.1067169642805304e-05
A,5,case_i_center,10.0,0.5,depth_nm+,8.193218394154586e-05,7.026993320168658e-05
A,5,case_i_center,10.0,0.5,depth_nm-,1.4107032510035644e-05,-1.267360036843573e-05
A,5,case_i_center,10.0,0.5,half_x_nm+,1.8149037809870108e-05,6.525687138721941e-05
A,5,case_i_center,10.0,0.5,half_x_nm-,-1.8757690023629703e-05,-2.74842796621223e-05
A,5,case_i_center,10.0,0.5,half_z_nm+,-1.708039414573259e-05,-7.686195021861094e-06
A,5,case_i_center,10.0,0.5,half_z_nm-,7.130792381650902e-06,2.5047008961160013e-05
A,5,case_i_center,10.0,0.5,period_nm+,-3.28333441581008e-05,7.72904013296307e-05
A,5,case_i_center,10.0,0.5,period_nm-,-8.568318925386564e-06,-3.925706068816522e-05
A,5,case_i_center,10.0,1.0,baseline,-0.0003051341120858253,-0.00017244311410259417
A,5,case_i_center,10.0,1.0,depth_nm+,-0.0008587304618697389,0.00013622818322230371
A,5,case_i_center,10.0,1.0,depth_nm-,-0.00015003527249335402,-0.00010562390849883245
A,5,case_i_center,10.0,1.0,half_x_nm+,-0.0005578882919290706,0.0001957233312243872
A,5,case_i_center,10.0,1.0,half_x_nm-,0.0001431302590939043,-0.00013344966275490906
A,5,case_i_center,10.0,1.0,half_z_nm+,0.0008384288450966476,0.0001750586332447243
A,5,case_i_center,10.0,1.0,half_z_nm-,-0.000581955258492084,8.702614818082476e-05
A,5,case_i_center,10.0,1.0,period_nm+,0.00044253170411123754,0.00011415448715115209
A,5,case_i_center,10.0,1.0,period_nm-,-0.0002195703395057036,-0.0003551151768087134
A,5,case_i_center,20.0,0.5,baseline,-2.329597642436454e-05,-7.359314390922836e-07
A,5,case_i_center,20.0,0.5,depth_nm+,6.533097764904738e-05,-1.3732265387826484e-06
A,5,case_i_center,20.0,0.5,depth_nm-,3.533786017480972e-05,3.167739815641659e-07
A,5,case_i_center,20.0,0.5,half_x_nm+,-5.1548169405071786e-05,1.090921916810997e-06
A,5,case_i_center,20.0,0.5,half_x_nm-,-3.907416481918613e-05,-8.886632733256492e-07
A,5,case_i_center,20.0,0.5,half_z_nm+,-2.3534246707937467e-05,-4.075019282728074e-06
A,5,case_i_center,20.0,0.5,half_z_nm-,-3.3124586557815167e-05,6.976565444922346e-07
A,5,case_i_center,20.0,0.5,period_nm+,-7.453086599518155e-05,1.1254210492203038e-06
A,5,case_i_center,20.0,0.5,period_nm-,-2.5100602097233304e-06,-7.950014658893758e-07
A,5,case_i_center,20.0,1.0,baseline,-7.528232287937198e-05,-3.8685499610103e-06
A,5,case_i_center,20.0,1.0,depth_nm+,0.0003052100744621311,3.5012352424564476e-06
A,5,case_i_center,20.0,1.0,depth_nm-,0.00011479852695643611,2.3692689490985237e-06
A,5,case_i_center,20.0,1.0,half_x_nm+,-0.00025199397672512336,2.8536969359866857e-06
A,5,case_i_center,20.0,1.0,half_x_nm-,-0.00014706634164798893,-4.40487706731973e-06
A,5,case_i_center,20.0,1.0,half_z_nm+,-4.140329018076372e-06,-1.5676845993920703e-05
A,5,case_i_center,20.0,1.0,half_z_nm-,-0.00016029089803552832,2.16909715412553e-06
A,5,case_i_center,20.0,1.0,period_nm+,-0.00025380196002339206,7.10797104903875e-06
A,5,case_i_center,20.0,1.0,period_nm-,5.105411963413076e-05,-4.088823612445692e-06
A_pocket,5,case_i_center,5.0,0.5,baseline,-6.472132279812526e-06,-0.0001355930132127402
A_pocket,5,case_i_center,5.0,0.5,depth_nm+,9.12741250461753e-05,0.0004115184887568176
A_pocket,5,case_i_center,5.0,0.5,depth_nm-,1.3078583467607263e-07,-5.4970112912086904e-05
A_pocket,5,case_i_center,5.0,0.5,half_x_nm+,2.1941711962257526e-05,0.00014167643519269642
A_pocket,5,case_i_center,5.0,0.5,half_x_nm-,-3.5960747634747325e-05,-0.00010676279680368189
A_pocket,5,case_i_center,5.0,0.5,half_z_nm+,4.760209218031275e-05,8.655102968102221e-05
A_pocket,5,case_i_center,5.0,0.5,half_z_nm-,5.998769693541656e-06,7.197478470814854e-05
A_pocket,5,case_i_center,5.0,0.5,period_nm+,-1.928446689201946e-05,3.075504521539516e-05
A_pocket,5,case_i_center,5.0,0.5,period_nm-,-0.000128161613744536,-0.0002632540429037492
A_pocket,5,case_i_center,5.0,1.0,baseline,0.00011666500411081082,-0.001109781632598251
A_pocket,5,case_i_center,5.0,1.0,depth_nm+,0.0009803122937953497,0.0021270292045358873
A_pocket,5,case_i_center,5.0,1.0,depth_nm-,4.331505749938236e-05,-0.00045390594524827256
A_pocket,5,case_i_center,5.0,1.0,half_x_nm+,-0.0003452890595114014,0.0012230494415980753
A_pocket,5,case_i_center,5.0,1.0,half_x_nm-,-0.0007581235857210544,-0.00019810526619054884
A_pocket,5,case_i_center,5.0,1.0,half_z_nm+,0.000934941644562523,6.779550436234946e-06
A_pocket,5,case_i_center,5.0,1.0,half_z_nm-,-0.00013422128200986632,0.000592120974312963
A_pocket,5,case_i_center,5.0,1.0,period_nm+,-0.000843873483869384,-0.0007272283247800621
A_pocket,5,case_i_center,5.0,1.0,period_nm-,-0.0003112111808618312,-0.0017872261207815578
A_pocket,5,case_i_center,10.0,0.5,baseline,4.969631841579558e-06,-1.3870097374002227e-06
A_pocket,5,case_i_center,10.0,0.5,depth_nm+,1.3482857712864265e-05,1.2143981068736716e-05
A_pocket,5,case_i_center,10.0,0.5,depth_nm-,4.506771073213567e-06,-1.8427876150446903e-06
A_pocket,5,case_i_center,10.0,0.5,half_x_nm+,3.5209797150248393e-06,1.0579429349016445e-05
A_pocket,5,case_i_center,10.0,0.5,half_x_nm-,-3.6903639544991207e-06,-4.8698595525091765e-06
A_pocket,5,case_i_center,10.0,0.5,half_z_nm+,-1.4028490558370965e-06,-3.170680266898298e-06
A_pocket,5,case_i_center,10.0,0.5,half_z_nm-,9.490760074421824e-07,4.624850371380952e-06
A_pocket,5,case_i_center,10.0,0.5,period_nm+,-2.64318485156817e-06,1.023587076618641e-05
A_pocket,5,case_i_center,10.0,0.5,period_nm-,-1.1143137082662846e-05,-5.488085497764791e-06
A_pocket,5,case_i_center,10.0,1.0,baseline,-0.000171473304955011,-1.1665270966226945e-05
A_pocket,5,case_i_center,10.0,1.0,depth_nm+,-0.0002152631525245939,3.196274972136221e-05
A_pocket,5,case_i_center,10.0,1.0,depth_nm-,-9.82658288975341e-05,-9.893046265924057e-06
A_pocket,5,case_i_center,10.0,1.0,half_x_nm+,-9.807064684885618e-05,3.570021434076871e-05
A_pocket,5,case_i_center,10.0,1.0,half_x_nm-,-4.7664705955935416e-05,-2.21859915934482e-05
A_pocket,5,case_i_center,10.0,1.0,half_z_nm+,0.00026531362767735073,-7.253897838171248e-07
A_pocket,5,case_i_center,10.0,1.0,half_z_nm-,-0.00010022965061811696,1.4581758242827847e-05
A_pocket,5,case_i_center,10.0,1.0,period_nm+,2.420765561067517e-05,4.078259321395062e-05
A_pocket,5,case_i_center,10.0,1.0,period_nm-,-0.00015809175328540537,-2.9131611533168454e-05
A_pocket,5,case_i_center,20.0,0.5,baseline,2.893582991042934e-06,-1.8531984435162554e-07
A_pocket,5,case_i_center,20.0,0.5,depth_nm+,1.909694551340338e-05,-5.140067769882474e-07
A_pocket,5,case_i_center,20.0,0.5,depth_nm-,9.301530492153431e-06,9.02812759601929e-09
A_pocket,5,case_i_center,20.0,0.5,half_x_nm+,-1.4424868276284933e-05,1.8028007900218116e-07
A_pocket,5,case_i_center,20.0,0.5,half_x_nm-,-1.3350956119725574e-05,-1.835545385149421e-07
A_pocket,5,case_i_center,20.0,0.5,half_z_nm+,-1.3750222557288444e-05,-6.118957887947426e-07
A_pocket,5,case_i_center,20.0,0.5,half_z_nm-,-8.832482297764076e-06,9.122721215249738e-08
A_pocket,5,case_i_center,20.0,0.5,period_nm+,-2.1516431963367055e-05,1.7406960370974724e-07
A_pocket,5,case_i_center,20.0,0.5,period_nm-,4.569926900042237e-06,-1.4554208410177472e-07
A_pocket,5,case_i_center,20.0,1.0,baseline,3.1902559499627503e-06,-6.931049207706816e-07
A_pocket,5,case_i_center,20.0,1.0,depth_nm+,9.691783679691146e-05,-1.2813500339452731e-06
A_pocket,5,case_i_center,20.0,1.0,depth_nm-,4.1299107852478534e-05,1.4959326793080244e-07
A_pocket,5,case_i_center,20.0,1.0,half_x_nm+,-6.763990191835031e-05,6.808274429521486e-07
A_pocket,5,case_i_center,20.0,1.0,half_x_nm-,-5.9371632966244425e-05,-6.722665498855738e-07
A_pocket,5,case_i_center,20.0,1.0,half_z_nm+,-4.262105616491263e-05,-2.1530808987396365e-06
A_pocket,5,case_i_center,20.0,1.0,half_z_nm-,-4.638121725488581e-05,3.6126270952727756e-07
A_pocket,5,case_i_center,20.0,1.0,period_nm+,-9.738244212278285e-05,5.77018363251764e-07
A_pocket,5,case_i_center,20.0,1.0,period_nm-,3.5560370599645175e-05,-3.959559532262178e-07
B_x,5,case_i_center,5.0,0.5,baseline,1.0022929241678552e-05,-5.141390748694512e-05
B_x,5,case_i_center,5.0,0.5,depth_nm+,7.927935634133876e-05,0.0003575400308745407
B_x,5,case_i_center,5.0,0.5,depth_nm-,-2.265167981716637e-06,-1.0914111344940752e-05
B_x,5,case_i_center,5.0,0.5,half_x_nm+,5.820112217461149e-06,4.093248961636268e-05
B_x,5,case_i_center,5.0,0.5,half_x_nm-,-1.64673953747356e-05,-6.195316545736266e-05
B_x,5,case_i_center,5.0,0.5,half_z_nm+,4.561704880718352e-05,6.409279714126789e-05
B_x,5,case_i_center,5.0,0.5,half_z_nm-,-1.3549043780146028e-06,2.1752312890240075e-05
B_x,5,case_i_center,5.0,0.5,period_nm+,3.067793977380197e-06,1.031705104909044e-05
B_x,5,case_i_center,5.0,0.5,period_nm-,-0.00014930270052471162,-0.0005766574127826392
B_x,5,case_i_center,5.0,1.0,baseline,0.0003317935106407349,-0.00028915158197837833
B_x,5,case_i_center,5.0,1.0,depth_nm+,0.00036519294771512954,0.0019396089847007279
B_x,5,case_i_center,5.0,1.0,depth_nm-,0.00010270114564109312,-6.185795194247343e-05
B_x,5,case_i_center,5.0,1.0,half_x_nm+,-0.0002926107747021067,0.00024421223210186957
B_x,5,case_i_center,5.0,1.0,half_x_nm-,-0.00031528115771405074,-0.0003310698800956112
B_x,5,case_i_center,5.0,1.0,half_z_nm+,0.0007024348750051326,0.0003831917848112123
B_x,5,case_i_center,5.0,1.0,half_z_nm-,-0.00021242579016105684,0.0001273154896935533
B_x,5,case_i_center,5.0,1.0,period_nm+,-0.00013754140592036126,4.4745842495756e-05
B_x,5,case_i_center,5.0,1.0,period_nm-,0.00037269402764500414,-0.003792615696436909
B_x,5,case_i_center,10.0,0.5,baseline,3.3262168240288936e-06,-8.150204936310823e-07
B_x,5,case_i_center,10.0,0.5,depth_nm+,1.3060272746670803e-05,9.128053588202951e-06
B_x,5,case_i_center,10.0,0.5,depth_nm-,2.2888430218368297e-06,-4.955783934104923e-07
B_x,5,case_i_center,10.0,0.5,half_x_nm+,1.4698595897329257e-06,3.5913661169776094e-06
B_x,5,case_i_center,10.0,0.5,half_x_nm-,-2.1504451620593668e-06,-2.6695236787696033e-06
B_x,5,case_i_center,10.0,0.5,half_z_nm+,1.2818321591216708e-06,-1.5663761643634842e-06
B_x,5,case_i_center,10.0,0.5,half_z_nm-,4.790706367916158e-07,1.6209300828866314e-06
B_x,5,case_i_center,10.0,0.5,period_nm+,-4.705488088835655e-07,1.5528547608207048e-06
B_x,5,case_i_center,10.0,0.5,period_nm-,-1.1404569179543356e-05,-1.3646830890081101e-05
B_x,5,case_i_center,10.0,1.0,baseline,-8.76034462826969e-05,-2.9055399956904563e-06
B_x,5,case_i_center,10.0,1.0,depth_nm+,-0.00016229097739153472,3.562285247611912e-05
B_x,5,case_i_center,10.0,1.0,depth_nm-,-2.8774418305614613e-05,-1.8204198474072806e-06
B_x,5,case_i_center,10.0,1.0,half_x_nm+,-2.2501670706427538e-05,1.3517021991828388e-05
B_x,5,case_i_center,10.0,1.0,half_x_nm-,-4.792396185408776e-05,-1.0258700364681664e-05
B_x,5,case_i_center,10.0,1.0,half_z_nm+,0.00015491020427919888,-5.355716163429848e-06
B_x,5,case_i_center,10.0,1.0,half_z_nm-,-2.6739024940764747e-05,6.148443654939429e-06
B_x,5,case_i_center,10.0,1.0,period_nm+,-3.1232935855211863e-06,5.662102886143047e-06
B_x,5,case_i_center,10.0,1.0,period_nm-,-0.00033198001273998523,-4.60472472851223e-05
B_x,5,case_i_center,20.0,0.5,baseline,3.920614522987323e-06,-8.130631900812402e-08
B_x,5,case_i_center,20.0,0.5,depth_nm+,1.6295314920320228e-05,-1.6808107565746125e-07
B_x,5,case_i_center,20.0,0.5,depth_nm-,2.9852001862747286e-06,1.251831034472803e-08
B_x,5,case_i_center,20.0,0.5,half_x_nm+,-6.571082972737976e-06,5.7212748043015016e-08
B_x,5,case_i_center,20.0,0.5,half_x_nm-,-8.393878151036031e-06,-9.588449225126245e-08
B_x,5,case_i_center,20.0,0.5,half_z_nm+,-9.226211346512539e-06,-2.845012909230438e-07
B_x,5,case_i_center,20.0,0.5,half_z_nm-,-4.235114858792402e-06,3.2171820118577136e-08
B_x,5,case_i_center,20.0,0.5,period_nm+,-6.1197089501171045e-06,2.3629005883345406e-08
B_x,5,case_i_center,20.0,0.5,period_nm-,5.56325072904526e-06,-3.9305055273975017e-07
B_x,5,case_i_center,20.0,1.0,baseline,1.0566751805267394e-05,-3.0516602341616354e-07
B_x,5,case_i_center,20.0,1.0,depth_nm+,8.292494152532456e-05,-6.823316353028421e-07
B_x,5,case_i_center,20.0,1.0,depth_nm-,1.354572087316954e-05,4.380616967423584e-08
B_x,5,case_i_center,20.0,1.0,half_x_nm+,-2.8736135573973615e-05,2.1041554999235172e-07
B_x,5,case_i_center,20.0,1.0,half_x_nm-,-3.8118776853373476e-05,-3.6514778483497185e-07
B_x,5,case_i_center,20.0,1.0,half_z_nm+,-3.2388729652305104e-05,-1.0619537492679462e-06
B_x,5,case_i_center,20.0,1.0,half_z_nm-,-2.0662484983740084e-05,1.201413029130575e-07
B_x,5,case_i_center,20.0,1.0,period_nm+,-2.826427177697946e-05,8.757826178489253e-08
B_x,5,case_i_center,20.0,1.0,period_nm-,4.439768208461259e-05,-1.2468986487364876e-06
B_z,5,case_i_center,5.0,0.5,baseline,-1.321952737148857e-05,-0.0008659934453351527
B_z,5,case_i_center,5.0,0.5,depth_nm+,0.00046149583598488985,0.0025194416087091463
B_z,5,case_i_center,5.0,0.5,depth_nm-,-2.972622923236301e-05,-0.00038847647159794604
B_z,5,case_i_center,5.0,0.5,half_x_nm+,2.3204773222068598e-05,0.0011930726148029966
B_z,5,case_i_center,5.0,0.5,half_x_nm-,-0.00016250472001771987,-0.0005152711525175065
B_z,5,case_i_center,5.0,0.5,half_z_nm+,0.00026736185026679515,0.0008045435645684194
B_z,5,case_i_center,5.0,0.5,half_z_nm-,7.334292456959157e-06,0.0005158511592387558
B_z,5,case_i_center,5.0,0.5,period_nm+,-0.00012762937958285536,-0.00038262466944619794
B_z,5,case_i_center,5.0,0.5,period_nm-,-0.00023418562708932278,-0.001784293268235487
B_z,5,case_i_center,5.0,1.0,baseline,-9.381434939442768e-05,0.04374109115331888
